PID,BIAS,RELATEDNESS,REPS,MS
40,subordinate,unrelated,short,1014
40,subordinate,unrelated,short,1055
40,subordinate,unrelated,short,1110
40,subordinate,unrelated,short,1121
40,subordinate,unrelated,short,1199
40,subordinate,unrelated,short,1239
40,subordinate,unrelated,short,2312
41,dominant,related,long,739
41,dominant,related,long,762
41,dominant,related,long,929
41,dominant,related,long,956
41,dominant,related,long,980
41,dominant,related,long,1075
41,dominant,related,long,1201
41,dominant,related,long,1338
41,dominant,related,long,1499
41,dominant,related,short,694
41,dominant,related,short,710
41,dominant,related,short,825
41,dominant,related,short,839
41,dominant,related,short,869
41,dominant,related,short,943
41,dominant,related,short,943
41,dominant,related,short,999
41,dominant,related,short,1256
41,dominant,unrelated,long,1059
41,dominant,unrelated,long,1226
41,dominant,unrelated,long,1234
41,dominant,unrelated,long,1234
41,dominant,unrelated,long,
41,dominant,unrelated,long,1243
41,dominant,unrelated,long,1306
41,dominant,unrelated,long,1539
41,dominant,unrelated,long,1930
41,dominant,unrelated,short,887
41,dominant,unrelated,short,935
41,dominant,unrelated,short,993
41,dominant,unrelated,short,1023
41,dominant,unrelated,short,1040
41,dominant,unrelated,short,
41,dominant,unrelated,short,1206
41,dominant,unrelated,short,1454
41,dominant,unrelated,short,1502
41,filler,related,long,
41,filler,related,long,5
41,filler,related,long,780
41,filler,related,long,813
41,filler,related,long,857
41,filler,related,long,868
41,filler,related,long,924
41,filler,related,long,924
41,filler,related,long,930
41,filler,related,long,978
41,filler,related,long,981
41,filler,related,long,
41,filler,related,long,
41,filler,related,long,1210
41,filler,related,long,1442
41,filler,related,short,519
41,filler,related,short,685
41,filler,related,short,719
41,filler,related,short,742
41,filler,related,short,745
41,filler,related,short,751
41,filler,related,short,766
41,filler,related,short,782
41,filler,related,short,786
41,filler,related,short,790
41,filler,related,short,844
41,filler,related,short,852
41,filler,related,short,862
41,filler,related,short,894
41,filler,related,short,911
41,filler,unrelated,long,
41,filler,unrelated,long,963
41,filler,unrelated,long,1020
41,filler,unrelated,long,1082
41,filler,unrelated,long,1090
41,filler,unrelated,long,1108
41,filler,unrelated,long,1139
41,filler,unrelated,long,1163
41,filler,unrelated,long,1211
41,filler,unrelated,long,1226
41,filler,unrelated,long,1290
41,filler,unrelated,long,1338
41,filler,unrelated,long,
41,filler,unrelated,long,1434
41,filler,unrelated,long,3154
41,filler,unrelated,short,721
41,filler,unrelated,short,799
41,filler,unrelated,short,872
41,filler,unrelated,short,888
41,filler,unrelated,short,951
41,filler,unrelated,short,975
41,filler,unrelated,short,
41,filler,unrelated,short,1207
41,filler,unrelated,short,1240
41,filler,unrelated,short,1247
41,filler,unrelated,short,1294
41,filler,unrelated,short,1358
41,filler,unrelated,short,1486
41,filler,unrelated,short,1497
41,filler,unrelated,short,1575
41,subordinate,related,long,924
41,subordinate,related,long,
41,subordinate,related,long,1178
41,subordinate,related,long,1187
41,subordinate,related,long,1227
41,subordinate,related,long,1522
41,subordinate,related,long,
41,subordinate,related,long,2106
41,subordinate,related,long,4716
41,subordinate,related,short,829
41,subordinate,related,short,
41,subordinate,related,short,976
41,subordinate,related,short,1021
41,subordinate,related,short,1305
41,subordinate,related,short,1336
41,subordinate,related,short,1497
41,subordinate,related,short,1664
41,subordinate,related,short,
41,subordinate,unrelated,long,940
41,subordinate,unrelated,long,1123
41,subordinate,unrelated,long,1138
41,subordinate,unrelated,long,1164
41,subordinate,unrelated,long,1311
41,subordinate,unrelated,long,1347
41,subordinate,unrelated,long,1434
41,subordinate,unrelated,long,1555
41,subordinate,unrelated,long,1781
41,subordinate,unrelated,short,799
41,subordinate,unrelated,short,855
41,subordinate,unrelated,short,1007
41,subordinate,unrelated,short,1054
41,subordinate,unrelated,short,1144
41,subordinate,unrelated,short,1254
41,subordinate,unrelated,short,
41,subordinate,unrelated,short,
41,subordinate,unrelated,short,
42,dominant,related,long,1489
42,dominant,related,long,1858
42,dominant,related,long,1929
42,dominant,related,long,1978
42,dominant,related,long,1996
42,dominant,related,long,2138
42,dominant,related,long,2138
42,dominant,related,long,2355
42,dominant,related,long,4642
42,dominant,related,short,1670
42,dominant,related,short,1678
42,dominant,related,short,1703
42,dominant,related,short,1718
42,dominant,related,short,1726
42,dominant,related,short,1895
42,dominant,related,short,1934
42,dominant,related,short,2159
42,dominant,related,short,2534
42,dominant,unrelated,long,1387
42,dominant,unrelated,long,1514
42,dominant,unrelated,long,1547
42,dominant,unrelated,long,1754
42,dominant,unrelated,long,1754
42,dominant,unrelated,long,1907
42,dominant,unrelated,long,2306
42,dominant,unrelated,long,2588
42,dominant,unrelated,long,2850
42,dominant,unrelated,short,
42,dominant,unrelated,short,1735
42,dominant,unrelated,short,2085
42,dominant,unrelated,short,2132
42,dominant,unrelated,short,2359
42,dominant,unrelated,short,2774
42,dominant,unrelated,short,2902
42,dominant,unrelated,short,4631
42,dominant,unrelated,short,6158
42,filler,related,long,
42,filler,related,long,0
42,filler,related,long,1
42,filler,related,long,946
42,filler,related,long,1418
42,filler,related,long,1593
42,filler,related,long,1675
42,filler,related,long,1795
42,filler,related,long,1876
42,filler,related,long,1969
42,filler,related,long,2083
42,filler,related,long,3058
42,filler,related,long,4057
42,filler,related,long,5754
42,filler,related,long,7634
42,filler,related,short,
42,filler,related,short,1270
42,filler,related,short,1375
42,filler,related,short,1382
42,filler,related,short,1463
42,filler,related,short,1518
42,filler,related,short,1535
42,filler,related,short,1670
42,filler,related,short,1726
42,filler,related,short,1758
42,filler,related,short,1846
42,filler,related,short,1862
42,filler,related,short,2022
42,filler,related,short,2814
42,filler,related,short,2983
42,filler,unrelated,long,1483
42,filler,unrelated,long,1586
42,filler,unrelated,long,1754
42,filler,unrelated,long,1907
42,filler,unrelated,long,2056
42,filler,unrelated,long,2171
42,filler,unrelated,long,2186
42,filler,unrelated,long,2226
42,filler,unrelated,long,2285
42,filler,unrelated,long,2570
42,filler,unrelated,long,2786
42,filler,unrelated,long,2786
42,filler,unrelated,long,3219
42,filler,unrelated,long,3434
42,filler,unrelated,long,3819
42,filler,unrelated,short,1326
42,filler,unrelated,short,1376
42,filler,unrelated,short,1454
42,filler,unrelated,short,1735
42,filler,unrelated,short,1774
42,filler,unrelated,short,1808
42,filler,unrelated,short,1830
42,filler,unrelated,short,1942
42,filler,unrelated,short,2087
42,filler,unrelated,short,2286
42,filler,unrelated,short,2310
42,filler,unrelated,short,2542
42,filler,unrelated,short,2998
42,filler,unrelated,short,4702
42,filler,unrelated,short,6718
42,subordinate,related,long,1626
42,subordinate,related,long,1649
42,subordinate,related,long,1675
42,subordinate,related,long,1746
42,subordinate,related,long,1770
42,subordinate,related,long,1938
42,subordinate,related,long,2003
42,subordinate,related,long,2490
42,subordinate,related,long,
42,subordinate,related,short,1525
42,subordinate,related,short,1560
42,subordinate,related,short,1623
42,subordinate,related,short,1774
42,subordinate,related,short,2176
42,subordinate,related,short,
42,subordinate,related,short,2254
42,subordinate,related,short,2446
42,subordinate,related,short,4798
42,subordinate,unrelated,long,1674
42,subordinate,unrelated,long,1996
42,subordinate,unrelated,long,
42,subordinate,unrelated,long,2258
42,subordinate,unrelated,long,2418
42,subordinate,unrelated,long,2584
42,subordinate,unrelated,long,2802
42,subordinate,unrelated,long,2826
42,subordinate,unrelated,long,3299
42,subordinate,unrelated,short,1653
42,subordinate,unrelated,short,1677
42,subordinate,unrelated,short,1750
42,subordinate,unrelated,short,2038
42,subordinate,unrelated,short,2414
42,subordinate,unrelated,short,2693
42,subordinate,unrelated,short,2830
42,subordinate,unrelated,short,4030
42,subordinate,unrelated,short,4055
43,dominant,related,long,
43,dominant,related,long,573
43,dominant,related,long,644
43,dominant,related,long,699
43,dominant,related,long,739
43,dominant,related,long,795
43,dominant,related,long,939
43,dominant,related,long,1090
43,dominant,related,long,1284
43,dominant,related,short,
43,dominant,related,short,599
43,dominant,related,short,607
43,dominant,related,short,631
43,dominant,related,short,
43,dominant,related,short,759
43,dominant,related,short,
43,dominant,related,short,1246
43,dominant,related,short,
43,dominant,unrelated,long,484
43,dominant,unrelated,long,546
43,dominant,unrelated,long,555
43,dominant,unrelated,long,706
43,dominant,unrelated,long,754
43,dominant,unrelated,long,810
43,dominant,unrelated,long,811
43,dominant,unrelated,long,843
43,dominant,unrelated,long,1195
43,dominant,unrelated,short,648
43,dominant,unrelated,short,686
43,dominant,unrelated,short,710
43,dominant,unrelated,short,806
43,dominant,unrelated,short,823
43,dominant,unrelated,short,973
43,dominant,unrelated,short,1264
43,dominant,unrelated,short,1639
43,dominant,unrelated,short,1727
43,filler,related,long,555
43,filler,related,long,
43,filler,related,long,563
43,filler,related,long,649
43,filler,related,long,
43,filler,related,long,674
43,filler,related,long,675
43,filler,related,long,707
43,filler,related,long,738
43,filler,related,long,745
43,filler,related,long,755
43,filler,related,long,764
43,filler,related,long,902
43,filler,related,long,915
43,filler,related,long,
43,filler,related,short,497
43,filler,related,short,501
43,filler,related,short,622
43,filler,related,short,631
43,filler,related,short,678
43,filler,related,short,717
43,filler,related,short,719
43,filler,related,short,719
43,filler,related,short,814
43,filler,related,short,845
43,filler,related,short,918
43,filler,related,short,942
43,filler,related,short,1070
43,filler,related,short,1221
43,filler,related,short,1398
43,filler,unrelated,long,
43,filler,unrelated,long,
43,filler,unrelated,long,579
43,filler,unrelated,long,
43,filler,unrelated,long,659
43,filler,unrelated,long,682
43,filler,unrelated,long,690
43,filler,unrelated,long,
43,filler,unrelated,long,770
43,filler,unrelated,long,792
43,filler,unrelated,long,801
43,filler,unrelated,long,818
43,filler,unrelated,long,850
43,filler,unrelated,long,913
43,filler,unrelated,long,939
43,filler,unrelated,short,
43,filler,unrelated,short,526
43,filler,unrelated,short,
43,filler,unrelated,short,638
43,filler,unrelated,short,
43,filler,unrelated,short,687
43,filler,unrelated,short,728
43,filler,unrelated,short,734
43,filler,unrelated,short,735
43,filler,unrelated,short,767
43,filler,unrelated,short,782
43,filler,unrelated,short,807
43,filler,unrelated,short,823
43,filler,unrelated,short,846
43,filler,unrelated,short,1079
43,subordinate,related,long,602
43,subordinate,related,long,
43,subordinate,related,long,786
43,subordinate,related,long,
43,subordinate,related,long,829
43,subordinate,related,long,923
43,subordinate,related,long,946
43,subordinate,related,long,953
43,subordinate,related,long,
43,subordinate,related,short,
43,subordinate,related,short,
43,subordinate,related,short,637
43,subordinate,related,short,679
43,subordinate,related,short,766
43,subordinate,related,short,775
43,subordinate,related,short,
43,subordinate,related,short,967
43,subordinate,related,short,1054
43,subordinate,unrelated,long,
43,subordinate,unrelated,long,
43,subordinate,unrelated,long,595
43,subordinate,unrelated,long,611
43,subordinate,unrelated,long,707
43,subordinate,unrelated,long,834
43,subordinate,unrelated,long,978
43,subordinate,unrelated,long,986
43,subordinate,unrelated,long,1001
43,subordinate,unrelated,short,461
43,subordinate,unrelated,short,494
43,subordinate,unrelated,short,575
43,subordinate,unrelated,short,701
43,subordinate,unrelated,short,
43,subordinate,unrelated,short,831
43,subordinate,unrelated,short,878
43,subordinate,unrelated,short,1030
43,subordinate,unrelated,short,5782
44,dominant,related,long,0
44,dominant,related,long,812
44,dominant,related,long,859
44,dominant,related,long,875
44,dominant,related,long,1105
44,dominant,related,long,1435
44,dominant,related,long,1537
44,dominant,related,long,1570
44,dominant,related,long,1715
44,dominant,related,short,445
44,dominant,related,short,454
44,dominant,related,short,520
44,dominant,related,short,527
44,dominant,related,short,576
44,dominant,related,short,616
44,dominant,related,short,624
44,dominant,related,short,631
44,dominant,related,short,934
44,dominant,unrelated,long,1092
44,dominant,unrelated,long,1106
44,dominant,unrelated,long,1175
44,dominant,unrelated,long,1394
44,dominant,unrelated,long,1394
44,dominant,unrelated,long,1428
44,dominant,unrelated,long,
44,dominant,unrelated,long,1795
44,dominant,unrelated,long,2101
44,dominant,unrelated,short,
44,dominant,unrelated,short,863
44,dominant,unrelated,short,943
44,dominant,unrelated,short,967
44,dominant,unrelated,short,1158
44,dominant,unrelated,short,1183
44,dominant,unrelated,short,1430
44,dominant,unrelated,short,1447
44,dominant,unrelated,short,2015
44,filler,related,long,645
44,filler,related,long,770
44,filler,related,long,885
44,filler,related,long,901
44,filler,related,long,922
44,filler,related,long,922
44,filler,related,long,969
44,filler,related,long,970
44,filler,related,long,1026
44,filler,related,long,1034
44,filler,related,long,1089
44,filler,related,long,1250
44,filler,related,long,1322
44,filler,related,long,1563
44,filler,related,long,1754
44,filler,related,short,487
44,filler,related,short,550
44,filler,related,short,632
44,filler,related,short,655
44,filler,related,short,661
44,filler,related,short,720
44,filler,related,short,
44,filler,related,short,744
44,filler,related,short,750
44,filler,related,short,846
